nickname,total_turns,first_five_turns_points,max_points_turn,min_points_turn,max_min_difference,winner,lexicon,initial_time_seconds,rating_mode,game_duration_seconds,time left minutes
BB-8,12,122,65,9,56,1,ECWL,900,CASUAL,214.028234,11.432862766666666
STEEBot,12,166,60,17,43,0,CSW21,1200,RATED,267.8196001,15.536339998333334
HastyBot,14,96,89,8,81,0,CSW21,1200,RATED,484.60204510000005,11.923299248333333
MQK,20,42,30,-30,60,0,CSW21,1800,CASUAL,223.520999,26.274650016666666
Rbwingi,16,68,38,1,37,0,CSW21,720,RATED,440.1693869,4.663843551666667
BB-8,15,80,39,4,35,1,ECWL,900,CASUAL,569.0191991,5.516346681666666
petulazhuren,14,49,86,4,82,0,NWL20,3600,RATED,1075.380028,42.076999533333336
HastyBot,12,181,85,0,85,1,NWL20,1200,RATED,905.353869,4.910768849999999
thisguy,13,146,78,6,72,1,NWL20,3600,RATED,247.417381,55.87637698333333
BetterBot,14,124,83,15,68,0,NWL20,1800,RATED,776.8699081,17.052168198333334
HastyBot,17,188,98,7,91,0,CSW21,3600,CASUAL,186.4464688,56.892558853333334
BetterBot,16,67,76,0,76,1,CSW21,1800,RATED,524.192456,21.263459066666666
OTNB,14,101,52,-52,104,0,CSW21,1200,RATED,99.31587601,18.344735399833333
Uzams,11,142,86,7,79,1,CSW21,1200,RATED,470.475831,12.158736150000001
220674_ZAVEPHUA,14,24,80,-80,160,0,CSW21,1200,CASUAL,295.4143209,15.076427985
UcheVictor,14,48,74,-60,134,0,CSW21,1200,CASUAL,439.9285371,12.667857714999998
yeungkithoi,19,3,74,-45,119,0,CSW21,1200,RATED,628.4917061000001,9.525138231666665
HastyBot,14,65,104,0,104,0,CSW21,3600,CASUAL,310.022701,54.83295498333334
Laju,15,139,62,4,58,0,CSW21,1200,RATED,509.6967609,11.505053984999998
magic29,12,231,84,0,84,1,CSW21,480,RATED,366.3231990000001,1.8946133499999982
BetterBot,16,87,76,6,70,0,CSW21,1200,RATED,1271.4190640000004,-1.19031773333334
BetterBot,15,82,73,6,67,0,NWL20,1200,RATED,502.46421889999993,11.625596351666669
STEEBot,12,147,83,9,74,0,NWL20,1200,RATED,544.7507441,10.920820931666666
BetterBot,15,114,44,7,37,0,CSW21,1200,RATED,545.4777532,10.908704113333332
STEEBot,14,185,74,0,74,0,CSW21,900,RATED,817.2443268,1.3792612200000007
HastyBot,13,122,76,7,69,1,ECWL,900,CASUAL,266.4288249,10.559519585
shuanger,18,69,27,-23,50,0,CSW21,900,RATED,486.8007169,6.886654718333333
STEEBot,11,178,68,20,48,0,CSW21,60,RATED,120.709574,-1.0118262333333334
Knight2014,14,85,76,2,74,1,CSW21,300,RATED,221.1514158,1.31414307
WELCOME,16,35,65,-33,98,0,CSW21,1320,RATED,1245.909586,1.2348402333333335
BetterBot,17,114,74,4,70,0,CSW21,900,RATED,887.4040028999998,0.2099332850000034
Eloquent,15,139,77,2,75,1,CSW21,1200,CASUAL,524.487608,11.258539866666666
BB-8,15,127,72,0,72,0,ECWL,900,CASUAL,293.19838,10.113360333333333
Anfield223,14,138,62,0,62,0,CSW21,900,RATED,338.4378829,9.359368618333333
BetterBot,12,148,107,7,100,0,CSW21,1200,RATED,727.6441441000002,7.87259759833333
HastyBot,13,74,86,9,77,1,ECWL,900,CASUAL,269.30139489999993,10.511643418333335
STEEBot,13,94,71,4,67,1,CSW21,1200,RATED,504.4766011,11.592056648333335
orlyns,14,173,84,6,78,1,CSW21,1200,RATED,787.4439299,6.875934501666667
BetterBot,14,155,72,14,58,0,CSW21,300,RATED,100.382607,3.32695655
marvin,13,151,66,0,66,0,CSW21,240,RATED,233.5455761,0.10757373166666657
RobinPD,15,108,86,6,80,1,NWL20,1500,RATED,495.610708,16.739821533333334
STEEBot,16,66,46,4,42,1,NWL20,1140,RATED,744.699053,6.588349116666666
BB-8,13,166,62,9,53,0,ECWL,900,CASUAL,170.08449819999996,12.165258363333333
HastyBot,18,61,74,0,74,1,ECWL,900,CASUAL,171.4539611,12.142433981666667
Vixie13,11,113,102,13,89,1,CSW21,1200,RATED,307.64563389999995,14.872572768333335
STEEBot,14,89,74,0,74,0,NWL20,1200,RATED,876.6002669,5.389995551666668
WK,11,185,70,14,56,0,CSW21,1200,RATED,468.8851891,12.185246848333334
Nursaidatul,14,46,23,2,21,0,CSW21,1200,RATED,367.93947010000005,13.867675498333332
HastyBot,13,123,122,14,108,0,CSW21,60,RATED,119.830493,-0.9971748833333334
STEEBot,14,97,68,2,66,0,CSW21,3600,CASUAL,679.3833461,48.67694423166667
HastyBot,13,171,71,10,61,0,ECWL,900,CASUAL,190.2957911,11.828403481666667
Kii,15,60,76,4,72,0,CSW21,900,RATED,730.032846,2.8327859000000006
Esan,11,196,92,15,77,1,CSW21,1200,RATED,571.3879149,10.476868085
BetterBot,16,74,66,0,66,0,CSW21,1800,RATED,388.0164831,23.533058615
BetterBot,14,206,86,8,78,0,NWL20,1200,CASUAL,1501.272228,-5.0212038
Leo,12,167,89,15,74,0,NWL20,600,RATED,413.6588199,3.1056863349999997
brainfriar,14,143,70,4,66,1,CSW21,1200,RATED,247.6809409,15.871984318333334
STEEBot,12,248,94,14,80,1,CSW21,1200,CASUAL,485.2619989,11.912300018333333
HastyBot,14,150,89,7,82,1,CSW21,1200,RATED,386.8251169,13.552914718333334
muffin_with_tentacle,10,177,97,0,97,0,CSW21,3600,CASUAL,211.85606600000003,56.46906556666667
cudbear,10,183,74,4,70,0,CSW21,1200,RATED,487.82855419999987,11.86952409666667
Swaits,14,153,84,0,84,1,NWL20,900,RATED,550.2524748,5.8291254200000004
STEEBot,15,84,68,6,62,0,CSW21,900,RATED,512.255223,6.46241295
STEEBot,13,110,72,12,60,1,CSW21,1200,CASUAL,997.831074,3.369482100000001
HastyBot,14,82,83,0,83,0,ECWL,900,CASUAL,238.18556,11.030240666666666
Kathleen3,16,97,45,5,40,0,CSW21,1800,RATED,517.9525931,21.367456781666668
FarlinaJames06,17,37,19,3,16,0,CSW21,1200,RATED,510.8804629,11.485325618333333
STEEBot,13,203,77,10,67,0,NWL20,1200,RATED,595.5476029,10.074206618333333
marvin,13,50,77,-10,87,0,CSW21,60,RATED,121.9359262,-1.0322654366666666
shcheah,12,139,80,0,80,0,CSW21,3600,RATED,318.1907611000001,54.69682064833333
HastyBot,14,128,94,6,88,0,NWL20,3600,RATED,368.101505,53.86497491666667
Vishy56789,16,72,89,0,89,0,NWL20,1200,RATED,197.563838,16.707269366666665
HastyBot,14,114,84,8,76,0,CSW21,900,RATED,672.0238469,3.799602551666667
STEEBot,14,198,68,4,64,0,CSW21,60,RATED,112.43533899999998,-0.8739223166666664
Trayz,15,112,41,4,37,0,CSW21,1440,CASUAL,1005.084959,7.248584016666666
STEEBot,13,99,40,2,38,1,CSW21,1200,RATED,787.223665,6.879605583333333
STEEBot,10,160,82,15,67,1,CSW21,1320,CASUAL,419.8368161,15.002719731666666
HastyBot,12,234,84,14,70,0,CSW21,1200,RATED,671.0142961,8.816428398333333
PVMG,13,157,74,9,65,1,CSW21,960,RATED,262.3303421,11.627827631666666
BetterBot,15,81,72,4,68,0,NWL20,1200,CASUAL,494.04582810000005,11.765902864999997
HastyBot,14,82,101,0,101,1,ECWL,900,CASUAL,175.541908,12.074301533333333
BetterBot,16,144,78,6,72,0,NWL20,1200,RATED,938.4453971,4.3592433816666665
BetterBot,15,109,83,0,83,1,CSW21,780,RATED,333.6687939,7.4388534349999995
HastyBot,11,138,100,12,88,0,CSW21,1200,CASUAL,501.3032629,11.644945618333335
STEEBot,14,158,72,8,64,0,CSW21,1200,RATED,510.277112,11.495381466666666
HastyBot,13,221,76,12,64,0,ECWL,900,CASUAL,181.659961,11.972333983333332
BB-8,11,108,78,18,60,1,ECWL,900,CASUAL,154.4120951,12.426465081666667
kfraley,12,243,84,8,76,1,CSW21,1500,CASUAL,660.5412111,13.990979815
greenmountain1,12,55,92,-10,102,0,NWL20,1200,RATED,1265.800885,-1.0966814166666685
pisces223,16,116,80,0,80,0,NWL20,1200,RATED,871.2358489,5.479402518333334
STEEBot,14,134,73,14,59,1,CSW21,900,RATED,796.6057940000002,1.7232367666666637
Goldenlamb,16,78,81,2,79,1,CSW21,1200,RATED,636.3473151000002,9.394211414999997
HastyBot,17,70,82,2,80,0,ECWL,900,CASUAL,289.59846689999995,10.173358885
STEEBot,17,101,77,5,72,0,CSW21,1200,RATED,931.1474781,4.480875365000001
Ophiomorphy,15,121,84,-24,108,0,CSW21,900,RATED,738.2537761,2.6957703983333334
Torquayfan2303,15,66,70,4,66,0,CSW21,1200,RATED,260.1441052,15.664264913333334
STEEBot,14,89,114,14,100,0,NWL20,1200,RATED,249.1070631,15.848215614999999
blitztkr,15,148,78,-24,102,0,CSW21,900,RATED,342.513026,9.291449566666666
BB-8,14,104,68,2,66,1,ECWL,900,CASUAL,156.6663928,12.388893453333333
Xander,13,205,140,4,136,0,CSW21,600,RATED,556.6869230000002,0.7218846166666633
BetterBot,14,115,80,13,67,0,NWL20,300,CASUAL,360.975168,-1.0162528
markc1945,17,120,36,9,27,1,NWL20,1200,RATED,713.3717439,8.110470935
BetterBot,21,87,80,0,80,1,CSW21,1200,RATED,250.3464901,15.827558498333334
STEEBot,14,124,74,13,61,0,CSW21,1200,CASUAL,792.6710031,6.788816615
zem,13,96,80,-69,149,0,CSW21,600,RATED,189.8698871,6.835501881666667
BetterBot,12,92,87,0,87,0,CSW21,1200,CASUAL,637.4512938999999,9.375811768333335
HastyBot,12,177,98,10,88,0,CSW21,960,RATED,776.820287,3.0529952166666665
KENZO,12,121,74,7,67,1,CSW21,900,RATED,381.9203651,8.634660581666667
friesbasil,11,180,76,9,67,0,CSW21,1200,RATED,198.9043181,16.68492803166667
BetterBot,12,124,39,9,30,1,CSW21,1200,RATED,647.8895991,9.201840014999998
Trayz,11,143,80,15,65,0,CSW21,1440,CASUAL,770.9558401,11.150735998333333
Olympicnaija,15,54,80,-21,101,0,CSW21,1200,RATED,1264.296383,-1.0716063833333351
BetterBot,14,132,68,6,62,0,CSW21,1200,RATED,654.4819809999998,9.091966983333338
HastyBot,12,128,80,6,74,1,NWL20,1200,RATED,659.265115,9.012248083333333
HastyBot,13,129,79,18,61,0,NWL20,180,RATED,183.5505199,-0.059175331666666865
BethMix,14,59,75,2,73,0,NWL20,1200,RATED,268.02428100000003,15.53292865
BetterBot,15,166,68,3,65,1,NWL20,360,RATED,341.4611959,0.3089800683333332
HAYDEN,14,88,58,5,53,0,CSW21,3600,CASUAL,337.3625598000001,54.37729067
BB-8,13,177,73,10,63,1,ECWL,900,CASUAL,223.9248819,11.267918635000001
STEEBot,14,152,74,8,66,1,CSW21,1200,CASUAL,695.7571889999998,8.404046850000004
Kwyet,13,92,85,11,74,0,NWL20,1200,RATED,848.8774309,5.852042818333333
LeChamp21,13,119,36,11,25,0,CSW21,840,RATED,633.7196150000002,3.438006416666663
HastyBot,13,131,88,4,84,0,ECWL,900,CASUAL,249.405215,10.843246416666666
talulah,15,97,81,2,79,0,NWL20,1200,CASUAL,202.4771612,16.625380646666667
ROPPEY,12,132,62,-22,84,0,CSW21,1200,RATED,316.281179,14.728647016666665
ksa,17,90,50,2,48,0,NWL20,1200,RATED,621.861146,9.635647566666668
STEEBot,12,198,89,17,72,0,CSW21,60,RATED,121.0497501,-1.0174958349999998
STEEBot,13,158,74,12,62,1,NWL20,720,RATED,294.2140481,7.096432531666666
MoonTheBeagle,11,121,101,16,85,0,NWL20,1020,RATED,908.9796572,1.8503390466666663
ChsrQat,16,116,66,0,66,1,NWL20,900,RATED,472.9377239,7.117704601666667
Kev,14,167,86,0,86,0,CSW21,900,CASUAL,780.573184,1.990446933333334
davidavid,15,94,78,2,76,0,CSW21,900,RATED,675.088196,3.748530066666666
BetterBot,21,-7,69,-10,79,0,CSW21,900,RATED,655.32956,4.077840666666666
STEEBot,15,186,88,14,74,0,CSW21,1800,RATED,972.950299,13.784161683333334
gerald0506,17,93,86,-35,121,0,CSW21,900,RATED,461.2596221,7.312339631666666
STEEBot,12,160,70,0,70,1,CSW21,1200,RATED,301.3951089,14.976748185
OTNB,20,31,87,-87,174,0,CSW21,1200,RATED,105.4428751,18.24261874833333
MeatBallYum,12,210,78,0,78,0,CSW21,900,RATED,313.090661,9.781822316666668
SirLee,11,228,92,11,81,1,CSW21,1800,RATED,1227.242359,9.545960683333332
Sopejohn,13,166,70,-22,92,0,CSW21,1200,CASUAL,267.9458179,15.534236368333332
stevy,15,214,80,10,70,1,NWL20,1200,CASUAL,775.0300062000001,7.082833229999998
pandorable,12,170,70,7,63,0,CSW21,300,RATED,149.5464959,2.5075584016666665
HastyBot,15,134,72,0,72,0,ECWL,900,CASUAL,322.1031291000001,9.631614514999997
Bingobabe,12,97,68,-10,78,0,NWL20,1200,RATED,1269.55186,-1.1591976666666672
BB-8,15,76,37,4,33,0,ECWL,900,CASUAL,246.698355,10.88836075
BetterBot,28,50,74,0,74,0,CSW21,1200,RATED,258.0025809,15.699956985
BetterBot,15,75,37,4,33,1,CSW21,780,RATED,219.9523039,9.334128268333332
Hihas,15,109,64,6,58,0,CSW21,900,RATED,370.295922,8.8284013
brainfriar,12,124,94,9,85,0,CSW21,1200,RATED,168.687084,17.1885486
Xerxes,15,175,62,5,57,0,CSW21,900,RATED,579.348263,5.344195616666667
Vinesh,13,149,97,-17,114,0,CSW21,1200,RATED,1069.777838,2.1703693666666672
sassaba,21,64,37,0,37,0,NWL20,1200,CASUAL,758.6471419,7.355880968333334
FuriousTiles,13,190,74,11,63,0,NWL20,1320,RATED,574.1744510999998,12.430425815000003
auricle,10,208,86,11,75,0,CSW21,900,RATED,456.724921,7.387917983333334
STEEBot,14,86,94,4,90,0,CSW21,900,RATED,224.641145,11.255980916666665
HastyBot,12,200,96,16,80,0,CSW21,1200,RATED,251.2113211,15.813144648333333
Esan,10,298,113,19,94,0,CSW21,1200,RATED,454.1540749,12.430765418333332
Glilac,12,198,76,10,66,1,CSW21,1800,RATED,853.0348718,15.782752136666666
Anita,14,150,74,0,74,0,NWL20,1200,RATED,398.10839510000005,13.364860081666667
HastyBot,13,127,90,11,79,0,CSW21,900,RATED,515.7581561000002,6.404030731666664
HastyBot,12,125,87,12,75,0,NWL20,1500,RATED,495.8598359,16.735669401666666
STEEBot,13,121,68,6,62,0,CSW21,600,CASUAL,346.0589199,4.232351335000001
BetterBot,15,56,67,4,63,1,CSW21,600,RATED,348.715008,4.1880831999999995
LIMEUJIE,13,216,76,11,65,1,CSW21,840,RATED,248.7484858,9.854191903333334
BB-8,14,160,78,0,78,0,ECWL,900,CASUAL,245.455286,10.909078566666667
BetterBot,18,81,36,0,36,1,CSW21,540,RATED,610.186465,-1.1697744166666666
marvin,13,89,78,-10,88,0,CSW21,60,RATED,120.436897,-1.0072816166666667
BetterBot,16,114,81,6,75,0,CSW21,1320,CASUAL,811.1848679,8.480252201666667
BetterBot,16,64,72,2,70,1,NWL20,1800,RATED,860.699527,15.655007883333333
STEEBot,14,84,72,6,66,0,NWL20,1200,RATED,325.7288971000001,14.571185048333332
BetterBot,17,40,76,2,74,0,CSW21,3600,CASUAL,728.115437,47.86474271666667
HastyBot,14,86,80,10,70,0,ECWL,900,CASUAL,141.3154409,12.644742651666666
BetterBot,13,121,70,8,62,1,CSW21,900,RATED,141.79550790000005,12.636741534999999
HastyBot,15,138,69,0,69,0,ECWL,900,CASUAL,224.308419,11.26152635
BetterBot,15,89,61,6,55,0,CSW21,3600,RATED,1056.127324,42.39787793333333
BetterBot,18,60,48,2,46,0,NWL20,1200,CASUAL,383.245518,13.612574700000001
STEEBot,11,135,39,15,24,1,NWL20,300,CASUAL,182.009089,1.9665151833333334
tsardom,15,126,83,-78,161,0,NWL20,300,RATED,420.6218579,-2.0103642983333336
HastyBot,13,144,86,6,80,0,CSW21,900,RATED,818.5624038999998,1.3572932683333363
BetterBot,18,81,71,2,69,0,CSW21,1200,CASUAL,991.4265749,3.4762237516666668
STEEBot,14,119,84,2,82,0,NWL20,1200,RATED,514.6496867999998,11.422505220000003
BetterBot,13,131,54,14,40,0,CSW21,1200,CASUAL,376.471895,13.725468416666667
Chanidu.S,15,75,86,4,82,1,CSW21,1800,RATED,766.4281142000002,17.226198096666664
BetterBot,15,68,64,4,60,1,CSW21,1320,RATED,743.6824312000001,9.605292813333332
IanSixtyThird,13,213,81,0,81,0,CSW21,900,RATED,415.3211782,8.077980363333333
STEEBot,12,144,73,16,57,1,CSW21,720,RATED,609.981528,1.8336411999999995
hulkbuster,14,86,72,0,72,0,CSW21,1200,RATED,606.717845,9.888035916666666
Numbat,15,177,140,6,134,1,CSW21,1200,RATED,411.2935488,13.14510752
Goldenlamb,13,160,81,8,73,0,CSW21,1200,RATED,314.6610699,14.755648834999999
DGAMBLE,11,228,76,8,68,0,CSW21,1200,RATED,505.923516,11.567941399999999
BetterBot,13,128,39,11,28,1,CSW21,3600,CASUAL,804.7609798999998,46.58731700166667
Zynx,14,94,78,4,74,1,CSW21,780,RATED,471.990092,5.1334984666666665
BetterBot,13,88,74,13,61,0,NWL20,1200,RATED,1050.708321,2.4881946499999987
BetterBot,15,93,42,5,37,1,CSW21,1200,CASUAL,384.7445841,13.587590265
STEEBot,11,227,78,20,58,0,CSW21,1320,RATED,1125.19535,3.246744166666667
BetterBot,18,33,86,0,86,0,CSW21,300,RATED,138.2458329,2.695902785
STEEBot,12,254,89,24,65,0,NWL20,1200,RATED,418.564456,13.023925733333332
FHNA,14,109,34,10,24,0,CSW21,900,RATED,508.34047010000006,6.527658831666666
BetterBot,15,96,82,4,78,1,CSW21,900,CASUAL,406.579432,8.223676133333333
atay8,11,153,79,20,59,1,CSW21,1200,RATED,416.894717,13.051754716666666
deathstar,10,149,65,11,54,0,NWL20,1200,RATED,362.4199941,13.959666765000001
squashy,11,86,77,9,68,0,CSW21,900,RATED,214.6328011,11.422786648333332
gppa,16,76,80,0,80,0,NWL20,1200,RATED,691.15522,8.480746333333334
BetterBot,14,126,41,8,33,0,CSW21,1200,RATED,1092.630142,1.7894976333333337
Juma,13,86,72,7,65,0,CSW21,1200,RATED,682.2166698,8.62972217
STEEBot,16,64,74,0,74,1,CSW21,900,RATED,797.4266062,1.7095565633333327
STEEBot,13,199,85,10,75,0,CSW21,1200,RATED,210.44387290000003,16.49260211833333
friesbasil,14,124,78,4,74,1,CSW21,1200,RATED,235.29389,16.078435166666665
STEEBot,11,180,101,12,89,0,NWL20,1200,CASUAL,279.23723010000003,15.346046164999999
BetterBot,16,114,38,0,38,1,CSW21,900,CASUAL,307.088393,9.881860116666667
STEEBot,16,112,74,8,66,0,CSW21,900,RATED,409.443212,8.175946466666666
HastyBot,13,124,75,2,73,0,CSW21,1200,RATED,264.2679732,15.595533780000002
BetterBot,13,187,78,17,61,0,CSW21,900,RATED,188.25773,11.862371166666666
thisguy,12,206,85,9,76,0,NWL20,3600,RATED,984.572685,43.59045525
Eloquent,15,65,82,4,78,1,CSW21,1200,CASUAL,312.0766470000001,14.798722549999999
wanderer15,14,161,77,-10,87,1,CSW21,60,RATED,105.6782858,-0.7613047633333333
STEEBot,14,151,76,8,68,0,NWL20,1200,RATED,669.4375229,8.842707951666666
pandorable,13,146,65,12,53,0,CSW21,300,RATED,110.2683191,3.162194681666667
HastyBot,13,200,99,6,93,0,NWL20,2700,RATED,699.3704722,33.34382546333333
MYJTehx,15,111,90,0,90,0,CSW21,900,RATED,466.4679501,7.225534165
TileRunner,12,151,81,18,63,1,NWL20,1500,RATED,418.018127,18.033031216666664
pandorable,13,112,52,14,38,0,CSW21,300,RATED,87.10886383,3.548185602833333
Apostle_hithard,11,171,95,11,84,1,CSW21,1500,RATED,588.1362839,15.197728601666666
HaziqahR,18,37,37,-32,69,0,CSW21,900,CASUAL,514.5166931,6.424721781666666
STEEBot,14,94,82,10,72,0,CSW21,1200,RATED,401.309654,13.311505766666667
STEEBot,12,158,71,18,53,1,CSW21,900,RATED,500.6910682,6.655148863333333
Pauleta76,13,196,81,11,70,0,CSW21,900,RATED,668.6064428999998,3.856559285000003
cityboy,11,154,63,0,63,0,NWL20,1200,RATED,700.1693727999998,8.330510453333337
BetterBot,15,73,40,4,36,1,CSW21,1500,RATED,398.970432,18.350492799999998
STEEBot,15,86,74,2,72,0,CSW21,720,RATED,388.875165,5.5187472500000005
HastyBot,13,135,86,3,83,0,CSW21,3600,CASUAL,461.9245641,52.301257265000004
Ophiomorphy,18,29,83,-67,150,1,CSW21,900,RATED,908.4758019,-0.14126336499999942
Kaumadee,15,72,65,0,65,0,CSW21,780,CASUAL,759.5312809999998,0.34114531666666986
HastyBot,15,72,78,4,74,0,NWL20,1200,RATED,651.626941,9.139550983333333
STEEBot,14,131,78,11,67,0,CSW21,720,RATED,409.07889910000006,5.182018348333332
royster,13,60,66,2,64,0,NWL20,1500,RATED,1266.588682,3.890188633333332
Kovert,16,97,101,0,101,1,NWL20,1800,RATED,416.4459841,23.059233598333332
BetterBot,12,165,78,6,72,0,CSW21,1320,RATED,1065.525839,4.241236016666668
SirFink,13,81,46,8,38,0,NWL20,300,CASUAL,297.6030719,0.03994880166666708
Ronaldo7,17,34,74,-59,133,1,CSW21,900,RATED,482.6212292,6.956312846666666
DUCKYMANTA,13,157,72,4,68,1,CSW21,1200,CASUAL,346.2553341,14.229077765
Paroo,12,148,62,0,62,0,CSW21,780,RATED,464.552846,5.257452566666667
rameez,11,171,73,8,65,0,NWL20,1200,RATED,188.131161,16.86448065
strataji,13,140,59,8,51,0,ECWL,2400,RATED,190.2590251,36.82901624833333
STEEBot,14,181,83,8,75,0,NWL20,1080,RATED,1122.910079,-0.7151679833333333
BetterBot,15,155,92,6,86,0,CSW21,900,RATED,714.4895958999998,3.0918400683333362
HastyBot,12,160,88,14,74,0,CSW21,1200,RATED,291.807035,15.136549416666666
BetterBot,12,137,64,12,52,1,CSW21,1200,CASUAL,318.5662661,14.690562231666666
BetterBot,15,143,76,0,76,0,CSW21,1200,CASUAL,327.43113210000007,14.542814465
BetterBot,15,155,75,0,75,0,NWL20,3600,CASUAL,416.9125309,53.05145781833333
STEEBot,15,126,77,0,77,0,CSW21,1020,RATED,896.5033729,2.0582771183333324
pandorable,17,80,36,2,34,0,CSW21,300,RATED,185.546072,1.9075654666666666
HastyBot,11,195,48,0,48,1,CSW21,1080,RATED,556.6127741,8.723120431666667
BetterBot,17,91,75,8,67,0,NWL20,1320,RATED,1143.938768,2.934353866666667
Edemaro,11,272,104,10,94,0,CSW21,1200,RATED,808.8348851,6.519418581666668
BlueThor,12,188,82,4,78,1,CSW21,2400,RATED,961.244488,23.979258533333333
ruby43,22,78,36,0,36,1,NWL20,1200,CASUAL,484.8070409,11.919882651666667
HastyBot,11,202,87,20,67,0,NWL20,1020,RATED,501.0882921,8.648528465
DGAMBLE,14,97,80,2,78,0,CSW21,1200,RATED,614.5032139,9.758279768333333
HastyBot,23,97,85,5,80,0,NWL20,1200,CASUAL,31.13086486,19.481152252333334
Orixa,11,169,86,7,79,0,CSW21,1200,RATED,648.0817758999998,9.198637068333337
HastyBot,11,163,65,14,51,1,CSW21,1200,RATED,180.7127919,16.988120135
Yummy_Justin_Beiber,15,98,108,0,108,0,CSW21,900,CASUAL,636.920125,4.3846645833333335
HastyBot,10,223,83,0,83,0,CSW21,780,CASUAL,842.7521609999999,-1.045869349999998
STEEBot,13,126,71,10,61,0,CSW21,900,RATED,573.8046081,5.436589865
BetterBot,17,96,35,4,31,1,CSW21,900,RATED,460.12256910000013,7.331290514999997
STEEBot,12,155,73,7,66,0,CSW21,1200,RATED,459.2520621000001,12.345798964999998
plunder1,13,112,86,6,80,1,NWL20,300,RATED,281.91772010000005,0.3013713316666658
Goldenwick,13,77,64,7,57,0,NWL20,1200,RATED,367.1982729,13.880028785
STEEBot,13,119,60,6,54,1,CSW21,900,RATED,260.4219091,10.659634848333333
BetterBot,15,152,106,6,100,0,NWL20,1200,RATED,376.2841311,13.728597815
BetterBot,14,84,69,3,66,1,CSW21,1200,RATED,400.349026,13.327516233333334
HastyBot,12,214,92,20,72,0,CSW21,1200,RATED,200.1169431,16.664717615
ruby43,17,101,39,-19,58,0,NWL20,1200,CASUAL,332.4641459,14.458930901666667
BetterBot,15,142,71,6,65,0,NWL20,300,RATED,99.4947269,3.341754551666667
STEEBot,11,207,69,17,52,1,CSW21,900,RATED,353.352843,9.11078595
Gtowngrad,13,104,77,5,72,0,NWL20,1020,RATED,725.2173409,4.913044318333334
STEEBot,15,89,45,0,45,1,CSW21,720,RATED,583.5557191,2.2740713483333326
rak1507,12,188,76,8,68,0,CSW21,600,RATED,325.53290610000005,4.5744515649999995
STEEBot,14,87,82,11,71,0,CSW21,900,RATED,330.292973,9.495117116666666
STEEBot,13,110,89,12,77,0,NWL20,720,RATED,215.5077429,8.408204285
ROPPEY,12,29,34,-10,44,0,CSW21,1200,RATED,1271.309134,-1.188485566666668
tramper,19,62,80,-25,105,0,CSW21,1200,RATED,737.0231650000002,7.71628058333333
tramper,15,186,81,0,81,1,CSW21,1200,RATED,588.5697031000002,10.19050494833333
AliSalman1,12,147,66,0,66,0,CSW21,1200,RATED,373.09639,13.781726833333334
BetterBot,12,133,36,13,23,1,NWL20,900,CASUAL,627.036,4.549400000000001
Goldenlamb,16,72,65,4,61,1,CSW21,1200,RATED,466.9346499,12.217755834999998
patricck,12,203,98,12,86,1,CSW21,3300,RATED,278.639225,50.35601291666667
mcqueen,12,127,81,14,67,0,NWL20,840,RATED,293.436234,9.1093961
BetterBot,14,123,76,0,76,1,NWL20,1800,RATED,845.4382548000002,15.909362419999997
STEEBot,13,211,83,9,74,0,CSW21,900,RATED,469.4588182,7.175686363333333
